PROFILE_ID,MONTH_BALANCE,BEGINNING_TOTAL_HOLDINGS_GBP,END_TOTAL_HOLDINGS_GBP,BEGINNING_EQUITY_GBP,END_EQUITY_GBP,BEGINNING_INTEREST_GBP,END_INTEREST_GBP
38163173,2023-05-01,0,0,,,,
39061803,2023-05-01,"46,29","201,07",,,,
36622221,2023-05-01,"7,79","3,52",,,,
37878070,2023-05-01,"173,06","1250,74",,,,
35720039,2023-01-01,,"52,32",,,,
38096294,2023-06-01,"2,58","2,58",,,,
38550987,2023-06-01,"1,03","1,03",,,,
38653190,2023-04-01,,0,,,,
35387942,2023-01-01,,0,,,,
36817374,2023-05-01,0,0,,,,
36397569,2023-05-01,20,20,,,,
37585158,2023-06-01,"18,06","22,78",,,,
37464183,2023-03-01,,20,,,,
35935298,2023-02-01,"462,2","996,23",,,,
37668286,2023-05-01,0,0,,,,
35833930,2023-04-01,0,0,,,,
38181233,2023-05-01,"10,95","10,95",,,,
35752698,2023-02-01,"11,75","10,99",,,,
40396416,2023-06-01,0,0,,,,
38729884,2023-04-01,,"100,11",,,,
40187048,2023-05-01,,0,,,,
36740751,2023-03-01,"92,46","285,24",,,,
38328580,2023-03-01,,20,,,,
36157150,2023-05-01,0,0,,,,
37099023,2023-05-01,"21735,6","22098,36",,,,
35649152,2023-04-01,1,1,,,,
39756570,2023-05-01,,"4628,61",,,,
36525393,2023-05-01,0,"18061,94",,,,
35929051,2023-02-01,"43,57","17,89",,,,
35447549,2023-03-01,0,0,,,,
35496363,2023-02-01,0,0,,,,
37734845,2023-03-01,,0,,,,
41130389,2023-06-01,,"258,48",,,,
37803694,2023-06-01,"0,01","0,01",,,,
37417349,2023-05-01,2917,"13881,88",,,,
37996637,2023-03-01,,0,,,,
35965777,2023-04-01,"1301,93","1567,55",,,,
35614738,2023-04-01,0,0,,,,
37873932,2023-05-01,"0,11","4,19",,,,
35417401,2023-05-01,"3530,11","3444,1",,,,
36858223,2023-05-01,"12,25","12,54",,,,
37055274,2023-03-01,0,"1,97",,,,
40359484,2023-05-01,,0,,,,
39090090,2023-05-01,"9,73","3,51",,,,
36319223,2023-06-01,0,"38,46",,,,
40972297,2023-06-01,,"46,54",,,,
37934393,2023-06-01,10,10,,,,
39371020,2023-06-01,"91,04","1,05",,,,
39272584,2023-06-01,"0,14","0,14",,,,
36504619,2023-05-01,"101,67","117,59",,,,
35576701,2023-04-01,"808,19","1269,55",,,,
37671240,2023-04-01,0,200,,,,
36995553,2023-03-01,20,"17605,97",,,,
38950798,2023-05-01,0,0,,,,
37921230,2023-03-01,,20,,,,
36886180,2023-06-01,"171,5","208,1",,,,
35969379,2023-06-01,"2,66","2,64",,,,
36684549,2023-06-01,0,0,,,,
36104027,2023-06-01,"96,74","421,81",,,,
40490692,2023-06-01,,0,,,,
41105897,2023-06-01,,"43,08",,,,
35443565,2023-06-01,0,0,,,,
35828803,2023-06-01,"218,78","218,74",,,,
37083914,2023-06-01,"1421,73","3207,86","351,89","366,33",,
35602351,2023-06-01,"5,97","10,71",,,,
40804169,2023-06-01,,0,,,,
39137193,2023-06-01,"15,96","590,27",,,,
38567257,2023-04-01,,"11,86",,,,
39771675,2023-06-01,"36,24","1,19",,,,
35846580,2023-02-01,"12,05","27,73",,,,
37089861,2023-02-01,,"2796,8",,,,
35380702,2023-06-01,"5,63","13,52",,,,
37931997,2023-03-01,,"2210,11",,,,
38623262,2023-05-01,"8,78",0,,,,
41071680,2023-06-01,,20,,,,
38593057,2023-06-01,"1,19","1,19",,,,
40256726,2023-06-01,,"17407,89",,,,
36995656,2023-06-01,20,20,,,,
37301444,2023-05-01,"19,97","19,98",,,,
35963957,2023-04-01,"542,48","1097,33",,,,
41147061,2023-06-01,,20,,,,
35574700,2023-02-01,0,0,,,,
36298022,2023-05-01,"0,89","0,89",,,,
39090601,2023-04-01,,20,,,,
40070643,2023-05-01,,0,,,,
36004259,2023-02-01,,"105,27",,,,
37257796,2023-05-01,0,0,,,,
36607638,2023-06-01,0,0,,,,
40481316,2023-06-01,,"99,81",,,,
39687828,2023-06-01,0,0,,,,
36636992,2023-02-01,,0,,,,
35348195,2023-05-01,0,0,,,,
37208867,2023-04-01,"7,5","7,5",,,,
38908487,2023-04-01,,"79,63",,,,
38648072,2023-04-01,,140,,,,
38160349,2023-05-01,"4,59","4,49",,,,
39570067,2023-06-01,"13,4","884,03",,,,
39876600,2023-06-01,0,"3,55",,,,
37093955,2023-05-01,"1,19","1,19",,,,
36716469,2023-04-01,0,0,,,,
38836074,2023-05-01,"214,56","24,56",,,,
39240225,2023-06-01,0,0,,,,
39230206,2023-06-01,0,0,,,,
36817374,2023-03-01,0,0,,,,
36695963,2023-03-01,20,20,,,,
37904651,2023-03-01,,"23,25",,,,
37853189,2023-05-01,"142,18","14,37",,,,
37512008,2023-03-01,,0,,,,
37208867,2023-02-01,,"7,5",,,,
38187629,2023-05-01,"167,9","25,74",,,,
37791718,2023-06-01,"11377,84","35710,71",,,,
37634090,2023-04-01,"1,66","6,27",,,,
35654054,2023-04-01,0,0,,,,
35602351,2023-05-01,"20,13",6,,,,
37009825,2023-05-01,0,0,,,,
38215455,2023-03-01,,"6,29",,,,
35981211,2023-03-01,"104,19","0,28",,,,
36353525,2023-05-01,"38,44","38,44",,,,
37568173,2023-04-01,"17,42","6,43",,,,
35499031,2023-02-01,20,20,,,,
36581966,2023-04-01,115,0,,,,
38773037,2023-05-01,0,0,,,,
38284645,2023-05-01,0,0,,,,
36036445,2023-01-01,,"2918,09",,,,
38130823,2023-05-01,"453,72","221,63",,,,
36574953,2023-03-01,1,1,,,,
36050230,2023-05-01,"747,65","132,94",,,,
37351587,2023-05-01,"0,36","1721,35",,,,
35789283,2023-02-01,0,0,,,,
37040476,2023-02-01,,0,,,,
39240225,2023-05-01,0,0,,,,
35348195,2023-03-01,0,0,,,,
38792000,2023-04-01,,0,,,,
35519792,2023-05-01,0,"62,26",,,,
39917345,2023-05-01,,"4,07",,,,
36548865,2023-03-01,34,"63,97",,,,
37826540,2023-04-01,"6,03","6,01",,,,
36029071,2023-02-01,40,"0,75",,,,
38201523,2023-03-01,,20,,,,
36904253,2023-02-01,,0,,,,
36104027,2023-02-01,"476,25","186,38",,,,
39231489,2023-04-01,,"19,83",,,,
35795470,2023-05-01,"-8,8","-8,8",,,,
39530023,2023-05-01,,"62,96",,,,
38774077,2023-05-01,40,40,,,,
39027432,2023-04-01,,0,,,,
36992457,2023-04-01,0,0,,,,
38327083,2023-03-01,,0,,,,
35791658,2023-01-01,,0,,,,
35633342,2023-05-01,"1,23","1,21",,,,
40057718,2023-05-01,,"81,09",,,,
38788914,2023-04-01,,"103982,05",,,,
40354363,2023-05-01,,20,,,,
36171257,2023-01-01,,51,,,,
39803335,2023-05-01,,"369,25",,,,
36039195,2023-03-01,,0,,,,
37976962,2023-05-01,,"8,95",,,,
35523071,2023-05-01,"45,16","0,22",,,,
36014275,2023-04-01,"2,61","2,58",,,,
35969861,2023-05-01,0,0,,,,
35973905,2023-01-01,,20,,,,
37757232,2023-05-01,3,3,,,,
37178934,2023-05-01,0,0,,,,
36932583,2023-05-01,"76,36","29,07",,,,
38566501,2023-05-01,"202,64","198,49",,,,
37719556,2023-05-01,0,0,,,,
36570991,2023-03-01,0,0,,,,
35854576,2023-04-01,0,0,,,,
39608601,2023-05-01,,"7,23",,,,
35817088,2023-01-01,,0,,,,
38290587,2023-05-01,"57,9","6,2",,,,
38903255,2023-05-01,2116,300,,,,
39664610,2023-05-01,,0,,,,
38339129,2023-03-01,,"100,35",,,,
35970001,2023-04-01,"0,26","0,05",,,,
36052765,2023-03-01,0,0,,,,
37792731,2023-05-01,"2,47","2,47",,,,
39246001,2023-05-01,0,"0,51",,,,
39457989,2023-05-01,,0,,,,
37884881,2023-04-01,20,"152,97",,,,
40278357,2023-05-01,,"85,2",,,,
37980942,2023-06-01,20,"1166,98",,,,
35860963,2023-06-01,20,20,,,,
39769269,2023-06-01,0,0,,,,
35375701,2023-04-01,"233,97","78,06",,,,
37456879,2023-04-01,300,"0,36",,,,
38854104,2023-05-01,0,0,,,,
37314851,2023-06-01,"4,67","4,67",,,,
37627141,2023-05-01,7,7,,,,
39303201,2023-05-01,0,0,,,,
36136475,2023-05-01,0,0,,,,
36319223,2023-02-01,"16,14","16,62",,,,
38903255,2023-04-01,,2116,,,,
40036083,2023-06-01,0,0,,,,
35894345,2023-06-01,"61,26",0,,,,
40043082,2023-05-01,,"17,5",,,,
35791658,2023-04-01,0,0,,,,
36119542,2023-02-01,"516,52","513,71",,,,
35529215,2023-04-01,0,0,,,,
36156766,2023-04-01,"1639,11","2684,36",13,"0,45",,
36953897,2023-04-01,"216,26","649,9",,,,
40098121,2023-05-01,,"558,5",,,,
36209463,2023-04-01,0,0,,,,
37046530,2023-06-01,"6,32","6,32",,,,
40000667,2023-06-01,0,0,,,,
39377248,2023-06-01,0,0,,,,
38754594,2023-06-01,0,0,,,,
39136470,2023-06-01,"110,93","107,7",,,,
35529421,2023-06-01,0,0,,,,
36097817,2023-06-01,0,0,,,,
35970896,2023-05-01,"2357,53","2357,53",,,,
36420354,2023-03-01,"42,53","59,13",,,,
35675474,2023-01-01,,0,,,,
35895570,2023-06-01,0,0,,,,
35870080,2023-03-01,"192758,56","69861,13",,,,
35491309,2023-05-01,20,20,,,,
38172148,2023-04-01,,0,,,,
39545231,2023-05-01,,13,,,,
37110112,2023-05-01,"0,7",1,,,,
37017888,2023-04-01,10,"136,76",,,,
39362837,2023-05-01,0,0,,,,
37591399,2023-03-01,,"439,65",,,,
36375597,2023-05-01,"37,61","52,91",,,,
36000025,2023-04-01,"32,28","2,94",,,,
37083249,2023-06-01,0,0,,,,
39304651,2023-06-01,"1378,9","403,83",,,,
37017439,2023-03-01,"11183,03","78478,44",,,,
36974153,2023-02-01,,"146,46",,,,
38217942,2023-05-01,"137,18","6,8",,,,
39002080,2023-04-01,,0,,,,
35486101,2023-05-01,"121,26","120,21",,,,
36444383,2023-06-01,0,0,,,,
37570616,2023-06-01,0,0,,,,
40686288,2023-06-01,,0,,,,
37655457,2023-04-01,0,0,,,,
36251324,2023-05-01,"0,31","2,74",,,,
36843928,2023-04-01,0,0,,,,
37485219,2023-05-01,0,0,,,,
39125319,2023-04-01,,0,,,,
41251418,2023-06-01,,0,,,,
37996798,2023-06-01,"54,76","54,46",,,,
38447273,2023-06-01,0,0,,,,
38284255,2023-06-01,2,2,,,,
37386809,2023-06-01,"18,93","18,4",,,,
35854005,2023-06-01,"10,53","1,8",,,,
36439064,2023-02-01,,0,,,,
39017079,2023-04-01,,"5,2",,,,
35358860,2023-04-01,"1,84","1,84",,,,
37593849,2023-06-01,"271,63","192,75",,,,
37518721,2023-06-01,"2690,37","4318,96",,,,
37865651,2023-03-01,,0,,,,
35565136,2023-04-01,0,0,,,,
36528384,2023-04-01,0,0,,,,
35577482,2023-04-01,0,0,,,,
38180306,2023-05-01,0,0,,,,
36900705,2023-05-01,0,0,,,,
37287257,2023-04-01,"908,92","40,4",,,,
40681806,2023-06-01,,"50066,16",,,,"50066,16"
35424493,2023-06-01,"97,77","97,77",,,,
37818490,2023-06-01,0,0,,,,
37963413,2023-03-01,,0,,,,
39532179,2023-06-01,,0,,,,
37873729,2023-03-01,,"16,34",,,,
35972725,2023-01-01,,"17,44",,,,
36420354,2023-05-01,"44,14","54,45",,,,
39703532,2023-05-01,,0,,,,
40410312,2023-06-01,"759,45","1,78",,,,
39126046,2023-06-01,"85,35","2,38",,,,
40531972,2023-06-01,,20,,,,
36157150,2023-06-01,0,0,,,,
35715981,2023-04-01,20,20,,,,
36465748,2023-05-01,0,0,,,,
36008465,2023-01-01,,0,,,,
37818909,2023-03-01,,"7520,67",,,,
36645784,2023-02-01,,"2,43",,,,
37700449,2023-03-01,,"569,65",,,,
37429528,2023-03-01,,"22,42",,,,
37904651,2023-04-01,"15,6","470,55",,,,
36772563,2023-04-01,"7,16",0,,,,
38803351,2023-05-01,30,30,,,,
35502226,2023-03-01,1780,900,,,,
37641688,2023-04-01,"182,81","31,6",,,,
35517113,2023-05-01,0,0,,,,
36983651,2023-03-01,0,0,,,,
36838143,2023-05-01,"5,56","5,56",,,,
35420803,2023-05-01,72,"243,48",,,,
36293124,2023-03-01,0,0,,,,
37756190,2023-05-01,"93,35","93,35",,,,
39080503,2023-04-01,,25,,,,
40591951,2023-06-01,,"283,47",,,,
35999460,2023-02-01,0,0,,,,
35756035,2023-06-01,,"201,42",,,,
36485104,2023-06-01,"1,37","1,36",,,,
35894857,2023-06-01,"483,91",0,,,,
39507819,2023-06-01,0,0,,,,
36213398,2023-02-01,"7,74","7,71",,,,
36405919,2023-03-01,"0,45",1320,,,,
37951047,2023-03-01,,"155,01",,,,
37496004,2023-06-01,0,0,,,,
36671274,2023-06-01,0,0,,,,
35949858,2023-02-01,13,"3,67",,,,
38338909,2023-04-01,20,20,,,,
35552776,2023-01-01,,20,,,,
38108867,2023-04-01,,"1,01",,,,
37709611,2023-04-01,13,13,,,,
36947147,2023-04-01,"129,48",0,,,,
37880212,2023-05-01,2020,5820,,,,
35576701,2023-01-01,,0,,,,
36295058,2023-02-01,0,"726,2",,,,
37801302,2023-04-01,"415,47","258,28",,,,
39163457,2023-04-01,,0,,,,
35969327,2023-01-01,,"0,32",,,,
37427687,2023-04-01,20,"929,54",,,,
38207271,2023-04-01,"3,7","60,5",,,,
36439064,2023-05-01,0,0,,,,
38458031,2023-05-01,"95,94","7,95",,,,
37928529,2023-06-01,0,0,,,,
38035426,2023-06-01,"1,3","1,3",,,,
40373537,2023-05-01,,20,,,,
37840463,2023-04-01,0,"294,86",,,,
38205617,2023-03-01,,0,,,,
37016022,2023-02-01,,0,,,,
39194088,2023-05-01,"2,73","2,72",,,,
39652963,2023-06-01,"11,64","106,95",,,,
36266050,2023-06-01,"234,81","211,78",,,,
38788914,2023-06-01,"555,53","3266,34",,,,
38296975,2023-06-01,20,20,,,,
35842378,2023-04-01,"17,14","17,12",,,,
39820588,2023-05-01,,0,,,,
35893958,2023-01-01,,"56,3",,,,
36500575,2023-05-01,"14,68","14,68",,,,
37604401,2023-06-01,"3962,66","136,92",,,,
37960947,2023-06-01,"254,49","254,47",,,,
40824896,2023-06-01,,0,,,,
40603405,2023-06-01,,"2765,23",,,,
37099617,2023-02-01,,"7,01",,,,
35715239,2023-01-01,,0,,,,
39318000,2023-05-01,20,20,,,,
39164118,2023-04-01,,0,,,,
36324804,2023-03-01,"2,04",0,,,,
36692692,2023-05-01,"65,77","70,69",,,,
37099617,2023-06-01,"82,76","82,22",,,,
38870777,2023-04-01,,"111,65",,,,
39261629,2023-06-01,"563,16","713,32",,,,
41396643,2023-06-01,,20,,,,
37327800,2023-06-01,0,5,,,,
40170110,2023-05-01,,20,,,,
35454646,2023-04-01,0,0,,,,
35559123,2023-04-01,"3,9",0,,,,
36805489,2023-04-01,"35946,18","35948,02",,,,
39475760,2023-05-01,,0,,,,
36097817,2023-03-01,0,0,,,,
36338161,2023-02-01,0,0,,,,
36127033,2023-03-01,0,0,,,,
37287257,2023-06-01,"40,4","1940,4",,,,
36216339,2023-05-01,0,0,,,,
35708880,2023-04-01,0,"203,56",,,,
40307449,2023-05-01,,"199,78",,,,
36327887,2023-01-01,,0,,,,
35670580,2023-05-01,"438,8","507,81",,,,
37013191,2023-03-01,"0,5","0,5",,,,
35380093,2023-02-01,13,13,,,,
38207877,2023-05-01,"722,56",0,,,,
39541503,2023-05-01,,20,,,,
37191532,2023-04-01,,20,,,,
38727683,2023-04-01,,0,,,,
40179996,2023-06-01,,750,,,,
37375522,2023-06-01,"2,16","2,16",,,,
39998079,2023-05-01,,0,,,,
38598249,2023-05-01,20,20,,,,
36328941,2023-01-01,,10,,,,
35679209,2023-06-01,,"15,85",,,,
35806628,2023-01-01,,13,,,,
35910156,2023-02-01,0,0,,,,
35763882,2023-03-01,0,0,,,,
37364666,2023-06-01,0,0,,,,
39261270,2023-06-01,"218,9","75,33",,,,
39475760,2023-06-01,0,"396,51",,,,
38743590,2023-04-01,,0,,,,
37951399,2023-03-01,,"18,27",,,,
40002804,2023-05-01,,20,,,,
39722808,2023-06-01,"4,95","2,25",,,,
38782600,2023-06-01,0,0,,,,
35460479,2023-02-01,20,20,,,,
36745977,2023-05-01,,20,,,,
38589752,2023-06-01,"22,45","76,95",,,,
35638814,2023-06-01,0,0,,,,
36361928,2023-05-01,"43,27","41,15",,,,
36362176,2023-05-01,0,0,,,,
38890585,2023-05-01,0,0,,,,
36607638,2023-04-01,0,0,,,,
39724145,2023-05-01,,"60,97",,,,
36278607,2023-01-01,,13,,,,
35457614,2023-01-01,,0,,,,
37799635,2023-05-01,"0,49","0,49",,,,
37284674,2023-02-01,,0,,,,
36330491,2023-01-01,,20,,,,
37745938,2023-05-01,0,0,,,,
36416464,2023-04-01,"165,19","156,05",,,,
35554331,2023-01-01,,"307,61",,,,
38296975,2023-05-01,20,20,,,,
37625592,2023-06-01,10,25,,,,
36854322,2023-04-01,0,0,,,,
35910156,2023-03-01,0,0,,,,
36906181,2023-06-01,0,0,,,,
36419218,2023-04-01,0,0,,,,
36387348,2023-05-01,,"120,55",,,,
35964773,2023-01-01,,"67,9",,,,
36140184,2023-04-01,"1176,03","153,48",,,,
35922045,2023-03-01,10,0,,,,
38853890,2023-04-01,,50,,,,
35896932,2023-06-01,"223,59","153,55",,,,
37361706,2023-06-01,0,0,,,,
37140530,2023-03-01,10,10,,,,
37838111,2023-06-01,"31,72","31,5",,,,
37907846,2023-04-01,"66,84","57,12",,,,
38891085,2023-06-01,0,0,,,,
36036445,2023-04-01,0,0,,,,
40338255,2023-06-01,,0,,,,
38456594,2023-06-01,"14,47","1,8",,,,
37197076,2023-03-01,0,"163,91",,,,
37963413,2023-06-01,0,0,,,,
39269317,2023-06-01,"1715,37","1724,86",,,,
37693133,2023-06-01,0,0,,,,
38029088,2023-06-01,"26,91","413,61",,,,
39650358,2023-06-01,0,0,,,,
41326475,2023-06-01,,0,,,,
36615045,2023-06-01,0,0,,,,
36583384,2023-06-01,"9,08","9,08",,,,
40319749,2023-06-01,0,"307,71",,,,
35674701,2023-02-01,,"53,95",,,,
37742116,2023-04-01,"0,02","580,59",,,,
35713229,2023-03-01,"0,01","0,01",,,,
36223947,2023-05-01,"0,9","0,89",,,,
40185921,2023-05-01,,"150,43",,,,
35871194,2023-03-01,,0,,,,
40009306,2023-05-01,,"9,38",,,,
38802517,2023-04-01,,"6,66",,,,
35565136,2023-06-01,0,0,,,,
36253124,2023-06-01,"278,38","234,97",,,,
39786739,2023-06-01,,"586,19",,,,
41242622,2023-06-01,,"17,5",,,,
35498752,2023-04-01,"69,57","1514,92",,,,
36926152,2023-03-01,0,0,,,,
38036077,2023-03-01,,0,,,,
36390489,2023-03-01,1000,0,,,,
35764356,2023-05-01,0,0,,,,
37328049,2023-06-01,0,0,,,,
38489099,2023-04-01,,0,,,,
37286708,2023-04-01,0,0,,,,
35694671,2023-01-01,,173,,,,
37762086,2023-06-01,20,20,,,,
36772563,2023-02-01,,"7,16",,,,
36516183,2023-04-01,"21,93","0,46",,,,
37385828,2023-04-01,20,20,,,,
37287257,2023-02-01,,0,,,,
35546000,2023-01-01,,0,,,,
36576583,2023-04-01,"217,72","282,6",,,,
37649127,2023-03-01,,0,,,,
36684549,2023-05-01,0,0,,,,
38493766,2023-06-01,"29,59","29,59",,,,
39122618,2023-06-01,"0,42","0,42",,,,
36321474,2023-06-01,"748,84","537,33",,,,
36701868,2023-06-01,2,2,,,,
36923397,2023-03-01,0,"39,93",,,,
35779510,2023-04-01,"1238,05","815,88",,,,
35727328,2023-02-01,20,20,,,,
37207574,2023-02-01,,0,,,,
38123530,2023-06-01,"1399,65","1631,12",,,,
37860895,2023-03-01,,"342,33",,,,
36167430,2023-02-01,200,200,,,,
38039219,2023-03-01,,0,,,,
36260521,2023-05-01,"11,02","27,41",,,,
36868140,2023-02-01,,"2,49",,,,
37930230,2023-05-01,0,0,,,,
35893616,2023-01-01,,20,,,,
35592280,2023-03-01,0,0,,,,
36823403,2023-02-01,,33,,,,
37725775,2023-05-01,"31,26","31,08",,,,
39006504,2023-05-01,0,0,,,,
36096176,2023-02-01,0,0,,,,
36122209,2023-06-01,"9,01","9,01",,,,
38788914,2023-05-01,"104192,42","555,65",,,,
35708880,2023-03-01,0,0,,,,
39371574,2023-06-01,0,0,,,,
38456594,2023-05-01,"46,75","14,53",,,,
37028469,2023-04-01,"1231,95","58,43",,,,
37947525,2023-04-01,"79,63","234,13",,,,
37191374,2023-05-01,20,13,,,,
35876612,2023-01-01,,"0,67",,,,
37789616,2023-06-01,"3,74","0,75",,,,
36362176,2023-06-01,0,"4019,3",,,,"4019,3"
36293852,2023-06-01,18000,18000,,,,
38875483,2023-06-01,0,0,,,,
39122618,2023-05-01,"19,65","0,43",,,,
38754594,2023-05-01,0,0,,,,
39204714,2023-04-01,,"57530,87",,,,"57530,87"
36327887,2023-05-01,0,0,,,,
36319535,2023-02-01,,13,,,,
36164523,2023-03-01,0,0,,,,
37865194,2023-05-01,0,"184,78",,,,
37614671,2023-05-01,0,0,,,,
35588304,2023-02-01,0,0,,,,
36455108,2023-04-01,"44,49","47,92",,,,
37328049,2023-04-01,40,0,,,,
37001261,2023-06-01,"1227,85","1227,73",,,,
37785855,2023-06-01,"28,98","65,83",,,,
35643109,2023-02-01,0,0,,,,
40343257,2023-06-01,0,"19,95",,,,
35747348,2023-06-01,"23,5","1,32",,,,
35559705,2023-02-01,"8,89","7,8",,,,
37080786,2023-02-01,,"39,45",,,,
40440929,2023-06-01,,0,,,,
35659048,2023-03-01,11,11,,,,
36189444,2023-03-01,20,20,,,,
39090601,2023-05-01,20,"60,02",,,,
38068434,2023-05-01,"3180,97","2846,76",,,,
39161262,2023-04-01,,"64,98",,,,
38740942,2023-06-01,"49,13","1,22",,,,
36167430,2023-06-01,200,200,,,,
36637138,2023-06-01,"1052,2","129,79",,,,
36113706,2023-06-01,"84,6","84,73",,,,
35692943,2023-01-01,,1,,,,
36521305,2023-06-01,"8029,43","7118,12",,,,
40285220,2023-06-01,"8,35","57,19",,,,
36736703,2023-05-01,"0,27","0,17",,,,
39966565,2023-05-01,,0,,,,
39763533,2023-06-01,10,"14,48",,,,
41128336,2023-06-01,,20,,,,
37388535,2023-05-01,"36,86","36,05",,,,
36162869,2023-05-01,0,0,,,,
38586899,2023-06-01,7,0,,,,
41257467,2023-06-01,,20,,,,
38599676,2023-05-01,"10,51","3,77",,,,
35695777,2023-04-01,"642,86","270,94",,,,
38129235,2023-05-01,0,0,,,,
36441096,2023-02-01,,0,,,,
39454196,2023-06-01,0,0,,,,
37745938,2023-06-01,0,0,,,,
35523071,2023-06-01,"5,38","143,7",,,,
38694108,2023-06-01,"6,88","6,88",,,,
38106962,2023-04-01,0,0,,,,
38332585,2023-05-01,"4,64","4,64",,,,
41327076,2023-06-01,,10,,,,
39918417,2023-05-01,,10,,,,
36051714,2023-01-01,,13,,,,
37821314,2023-04-01,20,20,,,,
38455744,2023-06-01,0,0,,,,
39017285,2023-06-01,"0,95","0,95",,,,
36333445,2023-06-01,"135,91","135,24",,,,
38231309,2023-03-01,,"2,3",,,,
38212468,2023-05-01,0,"0,97",,,,
35872470,2023-03-01,0,0,,,,
40164060,2023-05-01,,"13,85",,,,
37712974,2023-03-01,,"2101,63",,,,
38540321,2023-04-01,,"95,7",,,,
36855146,2023-04-01,"61,17",0,,,,
36543975,2023-04-01,0,0,,,,
39490263,2023-05-01,,20,,,,
36290334,2023-05-01,"171,04","159,51",,,,
37948070,2023-03-01,,0,,,,
37034321,2023-03-01,,"511,52",,,,
38966858,2023-05-01,"312,58","1723,58",,,,
39826294,2023-05-01,,0,,,,
39490773,2023-05-01,,0,,,,
35863613,2023-03-01,0,20,,,,
38956857,2023-05-01,0,0,,,,
35791328,2023-03-01,"10,09","9,99",,,,
36011835,2023-06-01,"3993,39","2,99",,,,
39561611,2023-06-01,"30,04","69,13",,,,
39197574,2023-05-01,0,0,,,,
37361706,2023-05-01,0,0,,,,
37785855,2023-03-01,,"16,04",,,,
36003922,2023-05-01,100,300,,,,
35679417,2023-03-01,"6401,86","6400,72",,,,
37902824,2023-06-01,"15045,16","6028,99",,,,
38105924,2023-06-01,"12,17","0,61",,,,
36629149,2023-02-01,,0,,,,
36188794,2023-02-01,"729,84","709,18",,,,
36953897,2023-02-01,,20,,,,
37992925,2023-05-01,"0,12","0,12",,,,
37324974,2023-06-01,"0,16","0,16",,,,
36505853,2023-06-01,"2,37","2,37",,,,
40421449,2023-06-01,0,"444,36",,,,
39421025,2023-06-01,13,13,,,,
39668305,2023-06-01,1,1,,,,
36003922,2023-04-01,,100,,,,
35542868,2023-03-01,0,0,,,,
38443706,2023-05-01,"902,2","10573,06",,,,
36253124,2023-04-01,"565,21","368,74",,,,
38256848,2023-06-01,"7,98","7,93",,,,
39151150,2023-05-01,30,"1,34",,,,
35946405,2023-03-01,0,0,,,,
36476210,2023-06-01,0,0,,,,
40597368,2023-06-01,,0,,,,
36808624,2023-06-01,"1662,71","1192,73",,,,
35799224,2023-05-01,"771,81","771,81",,,,
39342302,2023-05-01,30,30,,,,
35605693,2023-05-01,"1571,76","1541,65",,,,
37447504,2023-03-01,,"0,81",,,,
36080316,2023-03-01,"4172,9","8670,67",,,,
36244736,2023-05-01,0,0,,,,
37821314,2023-05-01,20,20,,,,
36127738,2023-03-01,"4125,59","12260,3",,,,
35875415,2023-03-01,0,0,,,,
35408254,2023-02-01,0,0,,,,
36828904,2023-04-01,"0,62","37,83",,,,
39200406,2023-05-01,"308,07","304,28",,,,
35749475,2023-05-01,0,0,,,,
37540420,2023-03-01,,0,,,,
36900705,2023-02-01,,0,,,,
35953982,2023-06-01,0,0,,,,
41401609,2023-06-01,,25,,,,
38069986,2023-04-01,20,"724,35",,,,
36253124,2023-02-01,293,"1838,69",,,,
38764193,2023-05-01,,3,,,,
37865336,2023-04-01,"6601,52",1940,,,,
35692943,2023-05-01,1,1,,,,
38062451,2023-05-01,"95,93","29,98",,,,
38160349,2023-04-01,"231,72","4,59",,,,
37014060,2023-03-01,20,20,,,,
36216339,2023-02-01,0,0,,,,
37829442,2023-03-01,,"7,94",,,,
37536103,2023-04-01,0,0,,,,
35667923,2023-05-01,"323,34","82,68",,,,
36280745,2023-06-01,"8,47","28,4",,,,
35436164,2023-06-01,"19787,23","15134,1",,,,
38857881,2023-06-01,"3,6","3,6",,,,
35954230,2023-05-01,"18,95","18,95",,,,
36361928,2023-02-01,,"45,7",,,,
37052872,2023-05-01,0,0,,,,
38375983,2023-05-01,0,"6,85",,,,
35805939,2023-01-01,,20,,,,
36505049,2023-04-01,"134,8","5,65",,,,
36532756,2023-02-01,,0,,,,
36140184,2023-03-01,"4238,01","1236,78",,,,
35638814,2023-04-01,0,0,,,,
36193155,2023-04-01,0,250,,,,
40130333,2023-05-01,,"0,05",,,,
36845029,2023-05-01,0,0,,,,
40206700,2023-05-01,,0,,,,
36924583,2023-03-01,0,0,,,,
37497446,2023-05-01,360,"355,5",,,,
37280912,2023-05-01,0,0,,,,
37485565,2023-03-01,,0,,,,
38804432,2023-06-01,0,"33,94",,,,
35613249,2023-04-01,"12,99","49,11",,,,
39904878,2023-05-01,,0,,,,
36650810,2023-02-01,,"105,28",,,,
39655247,2023-05-01,,"37,14",,,,
39948890,2023-06-01,"0,06","19,1",,,,
35826404,2023-06-01,"4,55","18,14",,,,
37037393,2023-04-01,"19,96","19,94",,,,
38869202,2023-06-01,0,"110,19",,,,
39767266,2023-06-01,54,38,,,,
39022960,2023-06-01,"5,17",0,,,,
37827169,2023-04-01,20,0,,,,
35372788,2023-04-01,0,0,,,,
